"id","name"
5432,"阿鲁科尔沁旗蒙医院"
5434,"喀喇沁旗第二医院"
5435,"赤峰市元宝山区第三医院"
5436,"巴林左旗第二医院"
5437,"赤峰市红山区城郊乡医院"
5438,"翁牛特旗中蒙医院"
5440,"赤峰市红武实业总公司医院"
5441,"敖汉旗宝国吐地区医院"
5442,"翁牛特旗医院"
5443,"赤峰市元宝山区第四医院"
5444,"克什克腾旗医院"
5445,"北京市宣武中医医院"
5446,"赤峰市松山区中医院"
5447,"林西县红十字康复医院"
5448,"赤峰市元宝山区中医院"
5450,"赤峰市第五医院"
5451,"敖汉旗古鲁板蒿地区医院"
5452,"巴林左旗林东上京中医院"
5453,"喀喇沁旗中蒙医院"
5455,"喀喇沁旗骨伤科医院"
5456,"巴林右旗人民医院"
5457,"敖汉旗贝子府地区医院"
5458,"赤峰市平民医院"
5459,"赤峰市第四医院"
5460,"赤峰市元宝山区第一医院"
5461,"赤峰学院第二附属医院"
5462,"通辽市医院"
5463,"内蒙古民族大学附属医院"
5464,"霍林郭勒市人民医院"
5466,"奈曼旗人民医院"
5467,"通辽市中医院"
5468,"通辽市铁路医院"
5469,"通辽市施介医院"
5471,"科左后旗第二人民医院"
5472,"科左中旗人民医院"
5473,"通辽市明仁医院"
5475,"开鲁县中医院"
5476,"库伦旗医院"
5478,"科左中旗第二人民医院"
5479,"库伦旗蒙医医院"
5480,"科左后旗人民医院"
5481,"通辽市建国医院"
5483,"通辽市红星医院"
5484,"科左后旗中蒙医院"
5485,"扎鲁特旗蒙医医院"
5487,"扎鲁特旗人民医院"
5488,"通辽博爱医院"
5489,"鄂尔多斯市中心医院"
5490,"达拉特旗人民医院"
5491,"鄂尔多斯市东胜区人民医院"
5494,"乌审旗蒙医院"
5496,"鄂尔多斯市第二人民医院"
5497,"杭锦旗人民医院"
5498,"准格尔旗中蒙医院"
5499,"准格尔旗人民医院"
5501,"鄂尔多斯市心脑血管病医院"
5502,"鄂托克前旗蒙医院"
5504,"乌审旗人民医院"
5505,"达拉特旗中医院"
5506,"鄂托克旗蒙医院"
5507,"呼伦贝尔市人民医院"
5508,"呼伦贝尔盟第二人民医院"
5509,"扎兰屯市中蒙医院"
5510,"牙克石市人民医院"
5511,"牙克石市中蒙医院"
5512,"呼伦贝尔市中蒙医院"
5513,"满洲里市第一医院"
5514,"扎赉特旗蒙医院"
5515,"大兴安岭林管局根河林业局职工医院"
5516,"鄂温克族自治旗蒙医医院"
5517,"根河市人民医院"
5518,"满洲里市中蒙医院"
5519,"满洲里市第二医院"
5520,"鄂伦春自治旗第二人民医院"
5521,"满洲里市扎赉诺尔矿区中蒙医院"
5522,"鄂温克族自治旗大雁矿务局总医院"
5523,"额尔古纳市农垦医院"
5525,"根河市中医院"
5526,"大兴安岭乌尔旗汉林业局职工医院"
5527,"阿荣旗中蒙医院"
5529,"大兴安岭库都尔林业局职工医院"
5530,"新巴尔虎右旗蒙医院"
5531,"鄂温克族自治旗人民医院"
5532,"阿荣旗人民医院"
5534,"新巴尔虎左旗蒙医院"
5535,"牙克石市中医院"
5536,"牙克石市妇婴医院"
5537,"扎兰屯市第二医院"
5538,"满洲里市平安创伤医院"
5539,"大兴安岭绰尔林业局职工医院"
5541,"大兴安岭林管局建工局精神病医院"
5542,"莫尔道嘎林业局职工医院"
5543,"扎兰屯市区医院"
5544,"呼伦贝尔市海拉尔区第二人民医院"
5545,"额尔古纳左旗人民医院"
5546,"大兴安岭林管局金河林业局职工医院"
5547,"陈巴尔虎旗人民医院"
5548,"鄂伦春自治旗第三人民医院"
5550,"内蒙古毕拉河林业局医院"
5551,"呼伦贝尔盟军区医院"
5553,"呼伦贝尔市曙光医院"
5554,"额尔古纳市人民医院"
5555,"新巴尔虎右旗人民医院"
5556,"新巴尔虎左旗人民医院"
5557,"大兴安岭图里河林业局职工医院"
5558,"伊图里河铁路医院"
5559,"满洲里市华颐老年病防治院"
5560,"扎兰屯市骨伤科医院"
5562,"扎兰屯市第三医院"
5563,"牙克石市人民医院分院"
5564,"鄂伦春自治旗结核病院"
5565,"乌拉特前旗人民医院"
5566,"五原县人民医院"
5567,"乌拉特前旗中蒙医院"
5568,"乌拉特后旗硫铁矿医院"
5570,"乌拉特后旗医院"
5571,"五原县眼科医院"
5572,"五原县工人医院"
5573,"巴彦淖尔市第三医院"
5575,"乌拉特中旗人民医院"
5576,"五原县第三人民医院"
5577,"杭锦后旗眼科医院"
5578,"磴口县中蒙医院"
5579,"乌拉特后旗蒙医院"
5580,"磴口县人民医院"
5582,"兴和县中医院"
5584,"丰镇市人民医院"
5585,"丰镇市城关医院"
5587,"四子王旗中西医结合医院"
5588,"四子王旗第二医院"
5589,"商都县中医院"
5590,"察右后旗蒙医院"
5591,"商都县人民医院"
5592,"察右中旗医院"
5593,"四子王旗人民医院"
5594,"卓资县人民医院"
5595,"商都县城关医院"
5596,"化德县人民医院"
5598,"兴安盟人民医院"
5599,"乌兰浩特市中西医结合医院"
5600,"乌兰浩特市人民医院"
5601,"科右前旗第二人民医院"
5602,"扎赉特旗人民医院"
5603,"突泉县中医院"
5604,"扎赉特旗罕达罕医院"
5607,"乌兰浩特钢铁(集团)公司医院"
5608,"科右前旗人民医院"
5610,"突泉县人民医院"
5611,"科右中旗蒙医医院"
5613,"扎赉特旗乌兰医院"
5614,"突泉县回春骨伤医院"
5615,"牙克石林管局阿尔山林业局职工医院"
5616,"扎赉特旗中医院"
5617,"扎赉特旗新林医院"
5618,"科右中旗人民医院"
5619,"锡林郭勒盟医院"
5620,"东乌珠穆沁旗人民医院"
5621,"镶黄旗人民医院"
5622,"阿巴嘎旗医院"
5623,"多伦县中医院"
5624,"阿巴嘎旗蒙医院"
5625,"苏尼特右旗人民医院"
5626,"东乌珠穆沁旗蒙医医院"
5627,"苏尼特右旗蒙医医院"
5628,"镶黄旗中医院"
5629,"苏尼特左旗蒙医医院"
5630,"镶黄旗蒙医院"
5631,"正蓝旗医院"
5632,"太仆寺旗医院"
5633,"正镶白旗医院"
5634,"正蓝旗蒙医医院"
5635,"西乌珠穆沁旗人民医院"
5638,"多伦县人民医院"
5639,"太仆寺旗中蒙医院"
5641,"苏尼特左旗医院"
5642,"锡林浩特市人民医院"
5643,"阿拉善左旗蒙医院"
5645,"额济纳旗中蒙医院"
5646,"阿拉善左旗人民医院"
5647,"阿拉善右旗人民医院"
5648,"阿拉善右旗蒙医院"
5649,"额济纳旗人民医院"
5650,"内蒙古林业总医院"
5651,"吉林省肿瘤医院"
5652,"长春市中心医院"
5653,"长春市儿童医院"
5654,"长春中医药大学第二附属医院"
5656,"吉林大学口腔医院"
5657,"吉林省人民医院"
5658,"吉林大学第一医院"
5659,"吉林大学第二医院"
5660,"吉林省中西医结合医院"
5661,"中国人民解放军四六一医院"
5662,"吉林省武警总队医院"
5663,"长春骨伤医院"
5664,"农安县人民医院"
5665,"榆树市医院"
5666,"长春市人民医院"
5667,"吉林省胜利医院"
5668,"吉林大学第二医院民康医院"
5669,"九台市第三人民医院"
5670,"九台市人民医院"
5671,"长春中医药大学附属风湿病医院"
5672,"长春市绿园区人民医院"
5673,"榆树市中医院"
5674,"长春市结核病医院"
5675,"德惠市人民医院"
5676,"长春市第六医院"
5677,"长春市第二医院"
5678,"长春圣心医院"
5679,"吉林省电力医院"
5680,"吉林工业大学医院"
5681,"长春市朝阳区人民医院"
5682,"首钢吉林柴油机厂职工医院"
5683,"铁道部长春机车工厂职工医院"
5684,"长春市双阳区医院"
5685,"长春市双阳区中医院"
5686,"吉林省前卫医院"
5687,"吉林大学第一医院邮电医院"
5688,"长春东北师范大学医院"
5689,"长春市宽城区铁北医院"
5690,"长春市宽城区医院"
5691,"长春八一医院"
5692,"中铁第十三工程局中心医院"
5693,"长春理工大学医院"
5694,"长春市客车工厂职工医院"
5695,"中国水利水电工程局松辽中心医院"
5696,"长春市地矿医院"
5697,"吉林炭素(集团)长春糖尿病专科医院"
5698,"农安市兴华人民医院"
5699,"长春市公交医院"
5700,"长春市双阳区平湖医院"
5701,"长春市南关区中西医结合医院"
5702,"吉林大学职工医院"
5704,"吉林乳腺病医院"
5705,"长春市二道区英俊医院"
5707,"长春汇锋眼科医院"
5708,"德惠市中医院"
5709,"长春市朝阳区白菊医院"
5710,"长春市脑血管病医院"
5711,"国营第二二八厂职工医院"
5712,"吉林鹏程胃肠病医院"
5714,"长春市胸科医院"
5715,"长春汽油机股份有限公司职工医院"
5717,"吉林省职业病防治院"
5718,"长春市二道河子区中医院"
5720,"长春市仁术医院"
5721,"长市南关区长通医院"
5722,"长春中医药大学附属针灸骨伤医院"
5723,"长春市绿园区中医院"
5724,"吉林省第一建筑公司职工医院"
5725,"空军吉林长飞医院"
5726,"长春市烧伤医院"
5727,"长春市朝阳区清和医院"
5729,"国营第七九三厂职工医院"
5730,"吉林百合口腔医院"
5731,"长春仁爱医院"
5733,"长春经济技术开发区医院"
5734,"长春市宽城区站前医院"
5735,"长春市南关区曙光医院"
5736,"九台市商业职工医院"
5737,"长春市普阳医院"
5738,"长春中医药大学脊髓病医院"
5739,"吉林新华医院"
5740,"九台市中医院"
5741,"吉林中山医院"
5742,"长春皮肤泌尿专科医院"
5743,"吉林省体育系统运动创伤医院"
5744,"九台市第二人民医院"
5745,"长春市郊区中医院"
5746,"长春延安医院"
5747,"长春市康宁医院"
5749,"长春市口腔医院"
5750,"长春市凯旋医院"
5751,"长春同济医院"
5753,"九台市铁北医院"
5754,"长春市宽城区和平医院"
5755,"长春红星医院"
5756,"长春市宽城区中医院"
5757,"长春市绿园区城西医院"
5758,"长春市二道区第二医院"
5759,"长春市和平囊虫病医院"
5761,"长春市南关区中医院"
5762,"长春春城人民医院"
5763,"吉林省老科协医院"
5764,"长春老年病医院"
5765,"长春市英平类风湿医院"
5766,"农安市中医院"
5767,"长春市整形美容医院"
5768,"长春脉管病医院"
5769,"吉林省劳改中心医院"
5770,"长春市春日脑血管病医院"
5771,"长春市按摩医院"
5773,"长春民族医院"
5774,"吉林心脏病医院"
5775,"农安市第二医院"
5776,"长春市南关区环城医院"
5777,"长春市宽城区民族医院"
5778,"吉林省第二建筑公司职工医院"
5779,"长春中医药大学附属肛肠医院"
5780,"榆树市新立中心医院"
5781,"磐石医院"
5782,"长春市朝阳区中医院"
5783,"长春市兴华医院"
5785,"长春市博爱中医院"
5786,"长春市脑积水医院"
5788,"长春市双阳医学会医院"
5789,"长春市轻工四厂职工医院"
5791,"中国人民解放军三七零一五部队医院"
5792,"长春市锦西医院"
5793,"恒达国际眼科医院"
5794,"长春市双阳区云山医院"
5795,"吉林普济医院"
5796,"中国一汽专用车厂职工医院"
5797,"长春市中西医结合肝病医院"
5799,"长春纺织厂职工医院"
5800,"长春市宇光电子工厂职工医院"
5801,"长春铭仁医院"
5803,"长春市友谊医院"
5804,"长春市宽城区肿瘤医院"
5805,"长春拖拉机制造厂职工医院"
5806,"长春市耳聋医院"
5807,"吉林市中心医院"
5808,"吉化(集团)公司总医院"
5809,"吉林市第三人民医院"
5810,"中国人民解放军第二二二医院"
5811,"北华大学附属医院"
5812,"吉林医药学院附属医院"
5813,"吉林市创伤医院"
5814,"桦甸市人民医院"
5815,"蛟河市人民医院"
5816,"永吉县第二人民医院"
5817,"舒兰市人民医院"
5818,"舒兰矿务局总医院"
5819,"吉林市第四医院"
5820,"吉林卫校附属医院"
5821,"吉林市儿童医院"
5822,"吉林市中西医结合肛肠医院"
5823,"磐石市人民医院"
5824,"吉林市第二人民医院"
5825,"中国水利水电第一工程局总医院"
5826,"吉林市丰满区医院"
5827,"吉林碳素总厂医院"
5828,"吉林市第六人民医院"
5829,"林镍业公司职工医院"
5830,"吉林铁合金厂职工医院"
5832,"吉林新世纪医院"
5833,"永吉县医院"
5834,"吉林市红十字会第一医院"
5835,"吉林造纸业股份公司职工医院"
5838,"吉林市中西医结合心脑血管病医院"
5839,"吉林市精工口腔医院"
5840,"吉林市丰满区中医院"
5841,"桦甸市肛肠医院"
5842,"吉林市龙潭区口腔医院"
5843,"桦甸市第二人民医院"
5845,"吉林市船营区中医院"
5846,"吉林海济医院"
5847,"吉林市骨伤医院"
5848,"吉林市回民医院"
5849,"吉林市永恒口腔医院"
5850,"吉林市致和医院"
5851,"吉林市偏瘫康复医院"
5852,"吉林市吉卫医院"
5853,"吉林市龙潭区中医院"
5854,"吉林市职业病医院"
5855,"吉林市新站结核病医院"
5856,"吉林市船营区沙河子医院"
5857,"桦甸市第三人民医院"
5858,"红石林业局职工医院"
5859,"吉林市高新博华医院"
5860,"吉林市中医联合医院"
5861,"水利水电第一工程局红石分局医院"
5862,"吉林市石氏整骨医院"
5864,"吉林市中西医结合糖尿病医院"
5865,"吉林市口腔医院"
5866,"吉林市龙潭开发区康圣医院"
5867,"桦甸市中医院"
5868,"吉林市昌邑区口腔医院"
5869,"磐石市第三人民医院"
5870,"吉林市中医院"
5871,"吉林市万龙口腔医院"
5872,"吉林市京华医院"
5873,"吉林市通江街医院"
5874,"吉林市妇产医院"
5876,"桦甸市城区医院"
5877,"吉林市龙潭区铁东医院"
5878,"吉林市船营区牙科医院"
5879,"吉林市石九骨科医院"
5880,"吉林市赵明武口腔医院"
5882,"吉林市新技术医院"
5883,"永吉县中医院"
5884,"吉林市船营区医院"
5885,"舒兰市中医院"
5886,"吉林市慢性病医院"
5887,"吉林省白石山林业局职工医院"
5888,"吉林市岔路乡医院"
5889,"吉林市公共交通总公司职工医院"
5890,"吉林市皮肤病医院"
5892,"桦甸市康复医院"
5893,"蛟河市中医院"
5895,"吉林市股骨头坏死专科医院"
5896,"珲春矿区建设指挥部蛟河煤矿医院"
5898,"吉林市宋氏中医儿童医院"
5899,"吉林市杭州路医院"
5900,"吉林市九站医院"
5901,"吉林市鸿博医院"
5902,"夹皮沟黄金矿业公司职工医院"
5903,"磐石市中医院"
5904,"吉林市交通医院"
5905,"吉林市宜山路医院"
5906,"吉林市昌邑区骨伤医院"
5907,"吉林市龙潭区江北医院"
5908,"吉林市船营区二医院"
5910,"磐石市第二人民医院"
5911,"吉林市龙潭区医院"
5913,"吉林市解放西路医院"
5914,"吉林市第五人民医院"
5915,"吉林市昌邑区医院"
5916,"吉林市中西医结合心脑血管医院"
5917,"吉林华侨医院"
5918,"吉林市铁成医院"
5919,"四平市中心医院"
5920,"吉林省脑科医院"
5921,"四平市第一人民医院"
5922,"四平市中医院"
5923,"双辽市中心医院"
5924,"伊通满族自治县人民医院"
5925,"公主岭市人民医院"
5926,"四平市妇婴医院"
5927,"梨树县第一人民医院"
5928,"四平卫校临床医院"
5929,"双辽市中医院"
5930,"四平市铁西区人民医院"
5931,"公主岭市第三医院"
5932,"双辽市第一人民医院"
5934,"通钢四平新塑钢绞线公司烧伤医院"
5935,"四平市幼生医院"
5936,"四平市安宁医院"
5937,"公主岭市安康医院"
5938,"公主岭市中医院"
5939,"四平市皮肤病医院"
5940,"四平留后路铁路医院"
5941,"四平市中西医结合医院"
5944,"伊通满族自治县第三人民医院"
5945,"四平市平西医院"
5946,"梨树县第二人民医院"
5948,"梨树县中医院"
5949,"四平市平东医院"
5950,"梨树县第三人民医院"
5951,"公主岭市国文医院"
5952,"公主岭市机械厂职工医院"
5953,"四平爱龄奇医院"
5954,"四平市结核病院"
5956,"四平市传染病医院"
5957,"四平市铁东医院"
5959,"双辽市第二人民医院"
5960,"四平市春江医院"
5962,"伊通满族自治县中医院"
5963,"四平市骨质增生病医院"
5964,"四平市口腔医院"
5966,"辽源市中医院"
5967,"辽源市中心医院"
5968,"辽源矿务局总医院"
5969,"东辽县人民医院"
5970,"东丰县医院"
5972,"辽源市传染病医院"
5974,"辽源市龙山区痔瘘医院"
5976,"辽源市钢铁厂医院"
5978,"东丰县中医院"
5982,"辽源市龙山区人民医院"
5986,"东辽县第三人民医院"
5987,"辽源市龙山区康复医院"
5988,"东辽县第二人民医院"
5990,"辽源市西安区人民医院"
5991,"辽源市妇婴医院"
5993,"辽源市龙山区中医院"
5994,"辽源市口腔医院"
5995,"辽源矿务局太信医院"
5996,"东丰县第二人民医院"
5998,"东丰县传染病院"
6000,"通化市中心医院"
6001,"通化市人民医院"
6002,"吉林柳河医院"
6003,"辉南县人民医院"
6004,"中国人民解放军第二零六医院"
6005,"通化市第二人民医院"
6006,"辉南县中医院"
6007,"通化市第三人民医院"
6008,"通化市中医院"
6009,"集安市医院"
6010,"辉南县康达医院"
6011,"通化县人民医院"
6012,"通化县中医院"
6014,"辉南县第二人民医院"
6015,"通化市东昌区江东医院"
6017,"通化矿务局铁厂洗煤厂结核病防治院"
6018,"通化市海龙精神病医院"
6019,"梅河口市第四医院"
6020,"柳河县骨科医院"
6021,"梅河口市第三医院"
6022,"柳河县中医院"
6023,"柳河县第二医院"
6025,"通化市东昌区口腔医院"
6026,"吉林省杉松岗煤矿职工医院"
6027,"辉南县血栓病专科医院"
6028,"辉南县第三人民医院"
6029,"通化县第二人民医院"
6030,"通化市东昌区人民医院"
6034,"梅河口铁路职工医院"
6035,"通化市东昌区正骨按摩医院"
6037,"通化市结核病医院"
6038,"梅河口市中医院"
6039,"通化市振国肿瘤防治院"
6040,"辉南森林经营局职工医院"
6041,"辽源矿务局梅河煤矿职工医院"
6042,"通化市口腔医院"
6044,"通化市眼科医院"
6046,"集安市城区医院"
6047,"中国人民解放军五四九六零部队医院"
6048,"梅河口市第二医院"
6049,"集安市中医院"
6050,"柳河县第三人民医院"
6051,"集安市第二人民医院"
6052,"通化市东昌区痔瘘医院"
6053,"通化市二道江区中医院"
6054,"梅河口劳改支队医院"
6055,"通化矿务局总医院"
6056,"白山市红十字会医院"
6057,"抚松县医院"
6058,"靖宇县医院"
6059,"通钢大栗子矿业公司医院"
6060,"松树煤矿职工医院"
6062,"长白县医院"
6063,"板石沟铁矿职工医院"
6064,"抚松县中医院"
6065,"三岔子林业局职工医院"
6066,"长白县中医院"
6067,"湾沟煤矿职工医院"
6068,"湾沟林业局职工医院"
6070,"露水河林业局职工医院"
6072,"白山市八道江区市郊医院"
6074,"白山市神经精神病医院"
6075,"临江林业局职工医院"
6076,"靖宇县中医院"
6080,"泉阳林业局医院"
6081,"江源县医院"
6082,"白山市中医院"
6083,"松江河林业局职工医院"
6084,"临江市医院"
6085,"白山市二轻医院"
6086,"白山市八道江第二人民医院"
6087,"白山市结核病医院"
6088,"白山市八道江区医院"
6089,"吉林油田总医院"
6090,"松原市中心医院"
6091,"前郭县医院"
6092,"松原市宁江区中医院"
6093,"乾安县医院"
6094,"前郭县中医院"
6095,"松原市扶余区第二医院"
6096,"松原市扶余区康复医院"
6097,"前郭县口腔医院"
6098,"长岭县第二医院"
6099,"长岭县中医院"
6100,"松原铁路医院"
6101,"扶余华侨农场职工医院"
6103,"松原市扶余区中医骨伤医院"
6106,"松原市扶余区中医院"
6107,"乾安县中医院"
6110,"洮南市第一医院"
6111,"白城中医院"
6112,"大安市第一人民医院"
6113,"中国人民解放军第三二一医院"
6114,"白城中心医院"
6115,"通榆县第一医院"
6116,"白城市医院"
6117,"白城医学高等专科学校附属医院"
6118,"大安市第二医院"
6119,"镇赉县医院"
6120,"通榆县妇产医院"
6121,"长春中医学院风湿医院白城分院"
6122,"白城市传染病医院"
6123,"洮南市中医院"
6124,"洮南市城郊医院"
6125,"大安市中医院"
6126,"白城市造纸厂医院"
6127,"通榆县开通医院"
6128,"白城市口腔医院"
6129,"大安市第三人民医院"
6131,"通榆县中医院"
6133,"白城市万宝煤矿职工医院"
6134,"白城市洮北区肛肠医院"
6135,"白城市神经精神病医院"
6138,"通榆县第二医院"
6140,"镇赉县中医院"
6141,"白城市洮北区整骨医院"
6142,"镇赉四方坨子劳改总队医院"
6143,"白城市洮北区中医院"
6146,"和龙市人民医院"
6147,"汪清县中医院"
6149,"龙井市医院"
6150,"敦化市中医院"
6151,"延吉市医院"
6152,"延边州中医院"
6153,"图们铁路医院"
6154,"珲春市医院"
6155,"敦化市医院"
6157,"延边脑科医院"
6158,"图们市医院"
6159,"延边州第二人民医院"
6162,"和龙林业局职工医院"
6163,"和龙煤矿职工医院"
6164,"延吉市骨科医院"
6165,"图们市中医院"
6166,"中国人民解放军第二二三医院"
6167,"延边同仁医院"
6168,"安图县中医院"
6169,"珲春市康复医院"
6170,"龙井市中医院"
6171,"延边卫校附属医院"
6172,"延边皮肤病防治院"
6173,"汪清县地区医院"
6175,"安图县第二人民医院"
6176,"延吉市红十字中医院"
6178,"龙井市地区医院"
6179,"和龙市康复医院"
6180,"八家子林业局职工医院"
6182,"龙井市山屯化学纤维浆厂职工医院"
6183,"珲春林业局职工医院"
6184,"延吉市肛肠医院"
6185,"延边大学福祉医院"
6186,"图们市口腔医院"
6187,"延边华侨烧伤专科医院"
6188,"延吉诺布尔口腔医院"
6189,"珲春市中医院"
6190,"珲春市矿务局总医院"
6191,"珲春市二医院"
6192,"延边中西医医院"
6193,"安图县医院"
6194,"敦化市类风温专科医院"
6195,"汪清林业局职工医院"
6197,"珲春市红十字医院"
6199,"延边民族医院"
6200,"安图县第三人民医院"
6201,"安图县白河林业局职工医院"
6202,"汪清县人民医院"
6203,"郭化市大石头林业局职工医院"
6204,"延边朝鲜族自治州眼耳鼻喉科医院"
6205,"延吉市肝胆风湿专科医院"
6206,"延吉市董昌林美容外科医院"
6207,"敦化林业局职工医院"
6209,"汪清天桥岭林业局职工医院"
6210,"和龙市中医院"
6212,"白山市中心医院"
6213,"长春市二道河子区人民医院"
6214,"长岭县医院"
6215,"黑龙江省医院"
6216,"哈尔滨市第五医院"
6217,"哈尔滨医科大学附属第四医院"
6218,"哈尔滨医科大学附属第三医院"
6219,"哈尔滨市第一专科医院"
6220,"黑龙江中医药大学附属第二医院"
6221,"哈尔滨市第一医院"
6222,"黑龙江省农垦总医院"
6223,"哈尔滨市儿童医院"
6224,"哈尔滨医科大学附属第一医院"
6225,"哈尔滨市第四医院"
6226,"黑龙江省第五医院"
6227,"哈尔滨市普宁医院"
6228,"黑龙江中医药大学附属第一医院"
6229,"黑龙江省中医院"
6230,"哈尔滨市第三医院"
6231,"哈尔滨市红十字中心医院"
6232,"哈尔滨医科大学附属第二医院"
6234,"哈尔滨市第二医院"
6235,"黑龙江省第二医院"
6236,"黑龙江省口腔病防治院"
6237,"哈尔滨市胸科医院"
6238,"哈尔滨市传染病医院"
6239,"阿城市人民医院"
6240,"五常市中医院"
6241,"黑龙江省邮电医院"
6242,"哈尔滨市第九医院"
6243,"黑龙江省电力医院"
6244,"哈尔滨市呼兰区中医院"
6245,"中国人民解放军哈尔滨宏征医院"
6246,"空军八六零零一部队医院"
6247,"阿城市中医院"
6248,"哈尔滨市第六医院"
6249,"黑龙江海员总医院"
6250,"哈尔滨市第八医院"
6251,"哈尔滨市第七人民医院"
6252,"哈尔滨市第十医院"
6253,"哈尔滨铁路局结核病医院"
6254,"阿城市人民医院分院"
6255,"通河县人民医院"
6256,"哈尔滨市眼科医院"
6257,"尚志市中医院"
6258,"哈尔滨市朝鲜民族医院"
6259,"哈尔滨市呼兰区第一人民医院"
6260,"依兰县人民医院"
6261,"双城市骨伤科医院"
6262,"巴彦县第二人民医院"
6263,"哈尔滨市动力区护理医院"
6264,"通河县中医院"
6265,"尚志市人民医院"
6266,"黑龙江省商业职工医院"
6267,"国营哈尔滨亚麻纺织厂职工医院"
6268,"哈尔滨市道外区东莱医院"
6269,"哈尔滨市人防医院"
6270,"双城市人民医院"
6271,"哈尔滨市平房区平房镇医院"
6272,"哈尔滨市南岗区大成医院"
6273,"哈尔滨市师大脑血栓医院"
6274,"哈尔滨市南岗区红十字康复医院"
6275,"黑龙江省青年医学会附属医院"
6276,"哈尔滨市道外区牙病防治院"
6277,"哈尔滨工业大学医院"
6279,"巴彦县兴隆林业局医院"
6280,"阿城市骨伤医院"
6281,"哈尔滨市动力区第二人民医院"
6282,"哈尔滨市口腔医院"
6283,"哈尔滨市道里区中西医结合医院"
6284,"哈尔滨市虹桥医院"
6285,"黑龙江省医院南岗区分院"
6286,"巴彦县人民医院"
6288,"木兰县第二人民医院"
6289,"黑龙江省社会康复医院"
6290,"哈尔滨市道外区中西医结合医院"
6292,"哈尔滨市香坊区产院"
6293,"宾县中医院"
6294,"哈尔滨市道里区新发红十字医院"
6295,"哈尔滨市道外区太古医院"
6296,"哈尔滨市呼兰区红十字医院"
6297,"国营松江电机制造厂职工医院"
6298,"五常市人民医院"
6301,"哈尔滨市平房区人民医院"
6302,"延寿县人民医院"
6303,"哈尔滨市南岗区跃进医院"
6304,"哈尔滨市呼兰区第二人民医院"
6305,"龙江电厂职工医院"
6306,"哈尔滨市平房区平新医院"
6307,"阿城市儿童医院"
6308,"哈尔滨市木器厂职工医院"
6309,"阿城市继电器厂职工医院"
6310,"东北轻合金加工厂职工医院"
6311,"双城市广济医院"
6312,"哈尔滨市寄生虫病防治院"
6314,"哈尔滨市道里区牙病防治院"
6315,"黑龙江省眼科医院"
6316,"木兰县中医院"
6317,"哈尔滨市车辆厂职工医院"
6318,"黑龙江国营建成机械厂职工医院"
6319,"哈拖医院"
6320,"哈尔滨水泥厂职工医院"
6321,"哈尔滨市第一职工医院"
6322,"哈尔滨锅炉厂职工医院"
6323,"木兰县红十字医院"
6324,"山河屯林业局职工医院"
6325,"哈尔滨汽轮机厂职工医院"
6326,"哈尔滨市第一工具厂职工医院"
6327,"黑龙江省公安安康医院"
6328,"哈尔滨道外区中医骨科医院"
6329,"黑龙江省军区医院"
6330,"中国一汽哈尔滨汽车齿轮厂职工医院"
6331,"方正县林业局高楞职工医院"
6332,"哈尔滨市中西医结合医院"
6333,"巴彦中医院"
6334,"哈尔滨铁路分局第二职工医院"
6335,"哈尔滨市道外区中医院"
6336,"哈尔滨市呼兰区第二中医院"
6338,"哈尔滨市养老院康复医院"
6339,"哈尔滨市社会保险局医院"
6341,"通河县肛肠专科医院"
6342,"宾县人民医院"
6343,"哈尔滨市道里区妇产医院"
6344,"哈尔滨市南岗区新春医院"
6345,"哈尔滨市穆斯林医院"
6346,"国营建成机械厂职工医院"
6349,"哈尔滨轴承厂职工医院"
6350,"哈尔滨市TDP研究会慢性病康复医院"
6351,"双城市中医院"
6352,"铁道部第三工程局哈尔滨医院"
6353,"武警黄金第一总队医院"
6354,"哈尔滨市粮食局职工医院"
6355,"黑龙江东北医院"
6356,"黑龙江省和平医院"
6357,"黑龙江省总工会医院"
6358,"黑龙江省煤炭管理局依兰煤矿医院"
6359,"依兰县中医院"
6360,"通河县清河林业局职工医院"
6361,"哈尔滨市香坊区红十字妇产医院"
6362,"宾县宾安中心医院"
6363,"哈尔滨道外区神经专科医院"
6365,"巴彦县乌鸦泡林业局医院"
6366,"双城市保险医院"
6367,"哈尔滨市太平区团结医院"
6368,"黑龙江省苇河林业局职工医院"
6369,"哈尔滨道里区明明医院"
6370,"哈尔滨市动力区朝阳医院"
6371,"哈尔滨市香坊区口腔病防治院"
6372,"五常市第二人民医院"
6377,"方正县人民医院"
6379,"木兰县人民医院"
6380,"哈尔滨市卫协第二医院"
6381,"哈尔滨市南岗区中西医结合医院"
6383,"哈尔滨市南岗区和平人民医院"
6384,"哈尔滨市道里区公费医疗医院"
6385,"哈尔滨市南岗区妇产医院"
6386,"哈尔滨市介入专科医院"
6387,"哈尔滨正一泰骨病中医院"
6388,"哈尔滨市老年医院"
6389,"哈尔滨市太平区民主医院"
6391,"五常市口腔医院"
6392,"哈尔滨市动力区黎明医院"
6393,"哈尔滨市公安医院"
6394,"双城市同仁医院"
6398,"黑龙江省中西医结合研究所附属医院"
6401,"黑龙江省第四医院"
6404,"黑龙江省医学会附属医院"
6405,"黑龙江省亚布力林业局职工医院"
6409,"延寿县中医院"
6410,"哈尔滨工程大学医院"
6411,"哈尔滨南岗区口腔病防治院"
6412,"哈尔滨市林机医院"
6413,"方正县中医院"
